# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	18615	COL27A1	224	3.301123e-3	1.000000e+0	2.767196e-1	1.031374e+1	2.908742e-1	3	7.284603e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Sertoli_Immune_CoelEpi_PV_Endo_Epi_Germ_Supp_Neuro_Missing_FLeydig,testes_Sertoli_MesLHX9_Epi_MesGATA2_Immune_Germ_PV_Supp_Neuro_Missing_FLeydig_Endo_CoelEpi,testes_Sertoli_MesLHX9_MesGATA2_Germ_PV_Missing_Endo_Neuro_Epi_FLeydig_Immune_CoelEpi	COL27A1
Ensembl Genes	8122	TUBG2	225	3.311431e-3	1.000000e+0	2.763500e-1	2.389937e+1	8.368420e-2	2	2.095773e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Epi_Sertoli_Immune_CoelEpi_MesGATA2_PV_Germ_Neuro_Supp_Missing_Endo_FLeydig_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Immune_CoelEpi_Endo_Germ_PV_Epi_Missing_Neuro_Eryth_FLeydig_Supp	TUBG2
Ensembl Genes	17493	KBTBD11	226	3.345429e-3	1.000000e+0	2.779519e-1	1.026448e+1	2.922701e-1	3	7.319562e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_Sertoli_Epi_MesLHX9_MesGATA2_Germ_Supp_FLeydig_Neuro_Missing_Endo_PV_Immune,testes_Sertoli_MesGATA2_MesLHX9_Immune_Neuro_Germ_Epi_Missing_FLeydig_Endo_Supp_PV,testes_Sertoli_MesLHX9_Germ_MesGATA2_PV_Epi_Endo_Neuro_Supp_Missing_Eryth_FLeydig	KBTBD11
Ensembl Genes	15955	FKBP5	227	3.372352e-3	1.000000e+0	2.789544e-1	1.023497e+1	2.931128e-1	3	7.340667e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_PV_Sertoli_Immune_Germ_Epi_Endo_Supp_Neuro_Missing_FLeydig,testes_MesLHX9_Sertoli_PV_MesGATA2_Immune_Endo_Germ_Supp_Epi_CoelEpi_Neuro_Missing_FLeydig,testes_Sertoli_MesLHX9_Germ_Neuro_Supp_Missing_Endo_MesGATA2_Immune_Epi_FLeydig	FKBP5
Ensembl Genes	13175	GMPPB	228	3.382492e-3	1.000000e+0	2.785660e-1	2.363981e+1	8.460304e-2	2	2.118784e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_Neuro_MesLHX9_PV_Germ_MesGATA2_CoelEpi_Missing_FLeydig_Supp_Endo,testes_Sertoli_MesLHX9_Germ_MesGATA2_CoelEpi_Immune_Neuro_FLeydig_Supp_Missing_PV_Endo	GMPPB
Ensembl Genes	15581	RREB1	229	3.398479e-3	1.000000e+0	2.786604e-1	5.087169e+0	9.828649e-1	5	2.461470e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Sertoli_Immune_Epi_CoelEpi_Germ_PV_Supp_Endo_Missing_FLeydig_Eryth_Neuro,testes_Sertoli_Epi_MesLHX9_Immune_Neuro_MesGATA2_Endo_Germ_PV_Supp_Missing_FLeydig_Eryth_CoelEpi,testes_Sertoli_MesGATA2_MesLHX9_Immune_Germ_Endo_Epi_CoelEpi_PV_Missing_FLeydig_Neuro_Supp_Eryth,testes_Sertoli_MesLHX9_Epi_MesGATA2_Neuro_Immune_Missing_Endo_Eryth_Supp_FLeydig,testes_Sertoli_MesLHX9_Neuro_Immune_MesGATA2_Germ_Epi_Endo_Supp_Missing_Eryth_FLeydig_PV	RREB1
Ensembl Genes	386	FGR	230	3.414574e-3	1.000000e+0	2.787629e-1	2.352529e+1	8.501489e-2	2	2.129098e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_Sertoli_MesLHX9_Immune_MesGATA2_Germ_Endo_Epi_Neuro_Missing_Supp_Eryth_FLeydig_PV,testes_Sertoli_MesLHX9_Germ_Immune_MesGATA2_Neuro_Missing_Epi_Supp_FLeydig_Endo_CoelEpi	FGR
Ensembl Genes	3144	CD82	231	3.431160e-3	1.000000e+0	2.789043e-1	6.624122e+0	6.038537e-1	4	1.512281e-4	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_PV_Sertoli_Germ_Endo_Immune_Epi_CoelEpi_Missing_Neuro_Supp_FLeydig,testes_MesLHX9_Epi_MesGATA2_Immune_Sertoli_Germ_Endo_Neuro_Supp_Missing_CoelEpi_FLeydig,testes_MesLHX9_MesGATA2_Sertoli_Supp_Immune_CoelEpi_Neuro_Missing_Endo_Eryth_PV_FLeydig,testes_MesLHX9_PV_Germ_Immune_Endo_Sertoli_MesGATA2_Eryth_Missing_Neuro_Supp_FLeydig_Epi	CD82
Ensembl Genes	14717	OTULIN	232	3.457646e-3	1.000000e+0	2.798458e-1	5.066311e+0	9.869113e-1	5	2.471604e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Endo_Sertoli_MesGATA2_Immune_Germ_Epi_Missing_PV_Supp_Neuro_CoelEpi_FLeydig,testes_MesLHX9_MesGATA2_Sertoli_Immune_Endo_Germ_PV_CoelEpi_Epi_Neuro_Supp_FLeydig_Missing,testes_Sertoli_Immune_Germ_Eryth_Neuro_MesLHX9_MesGATA2_Supp_Endo_Missing,testes_Sertoli_MesLHX9_Germ_MesGATA2_Missing_Immune_PV_FLeydig_Neuro_Supp_Endo_CoelEpi_Epi,testes_Sertoli_MesLHX9_MesGATA2_FLeydig_Neuro_Missing_Supp_Endo_PV_Epi	OTULIN
Ensembl Genes	8575	CARD14	233	3.489234e-3	1.000000e+0	2.811903e-1	2.326491e+1	8.596636e-2	2	2.152927e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_MesLHX9_Neuro_MesGATA2_Endo_PV_Germ_Epi_Missing_FLeydig_Supp_CoelEpi,testes_Sertoli_MesLHX9_Neuro_CoelEpi_Immune_Epi_Germ_Supp_MesGATA2_PV_Eryth_Endo_Missing_FLeydig	CARD14
Ensembl Genes	2834	MRPL23	234	3.550681e-3	1.000000e+0	2.849194e-1	1.004711e+1	2.985933e-1	3	7.477919e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_MesLHX9_MesGATA2_Sertoli_Immune_PV_Epi_Supp_Neuro_Missing_FLeydig,testes_MesLHX9_Sertoli_MesGATA2_Immune_Germ_Epi_CoelEpi_PV_Neuro_Supp_Endo_Missing_FLeydig,testes_Sertoli_CoelEpi_MesGATA2_Endo_MesLHX9_Epi_Immune_Germ_Neuro_PV_Supp_Eryth_FLeydig_Missing	MRPL23
Ensembl Genes	18721	SLC25A25	235	3.588949e-3	1.000000e+0	2.867647e-1	2.292992e+1	8.722229e-2	2	2.184380e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Sertoli_MesGATA2_PV_Immune_Endo_Germ_Epi_CoelEpi_Neuro_Missing_Supp_FLeydig_Eryth,testes_Sertoli_MesLHX9_Immune_Germ_MesGATA2_Endo_Supp_Epi_Missing_PV_Neuro_Eryth_FLeydig_CoelEpi	SLC25A25
Ensembl Genes	13930	CPLX1	236	3.593293e-3	1.000000e+0	2.858952e-1	1.000408e+1	2.998778e-1	3	7.510087e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_Germ_MesGATA2_Epi_Missing_MesLHX9_PV_Neuro_Supp_FLeydig_Endo_CoelEpi,testes_Sertoli_MesGATA2_PV_MesLHX9_Germ_Immune_CoelEpi_Endo_Epi_FLeydig_Neuro_Supp_Missing,testes_Sertoli_MesLHX9_Germ_MesGATA2_Missing_Neuro_FLeydig_Supp_Immune_Eryth_Endo	CPLX1
Ensembl Genes	5437	OR6S1	237	3.603519e-3	1.000000e+0	2.854991e-1	2.288213e+1	8.740443e-2	2	2.188941e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_Germ_MesGATA2_Missing_Neuro_FLeydig_Supp_MesLHX9_Endo_CoelEpi,testes_Sertoli_Immune_MesLHX9_Germ_MesGATA2_Supp_Neuro_FLeydig_Epi_Endo_Missing_CoelEpi_Eryth_PV	OR6S1
Ensembl Genes	5996	ZBTB42	238	3.613975e-3	1.000000e+0	2.851244e-1	2.284802e+1	8.753492e-2	2	2.192209e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Endo_MesGATA2_MesLHX9_Epi_PV_Immune_Germ_Supp_CoelEpi_Neuro_FLeydig_Missing_Eryth,testes_Sertoli_Neuro_MesGATA2_Germ_Supp_Missing_Immune_Endo_MesLHX9	ZBTB42
Ensembl Genes	16705	MALSU1	239	3.645524e-3	1.000000e+0	2.864101e-1	9.952244e+0	3.014395e-1	3	7.549200e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Sertoli_Immune_Epi_Germ_PV_Endo_Missing_Neuro_Supp_FLeydig_CoelEpi,testes_MesLHX9_PV_MesGATA2_Immune_Sertoli_Germ_CoelEpi_Epi_Neuro_Endo_Supp_Missing_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_Neuro_Germ_Endo_PV_CoelEpi_Supp_Epi_Missing_FLeydig	MALSU1
Ensembl Genes	9434	PLVAP	240	3.659775e-3	1.000000e+0	2.863316e-1	2.270033e+1	8.810444e-2	2	2.206472e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Epi_Sertoli_Immune_Germ_Neuro_CoelEpi_PV_Supp_FLeydig_Endo_Eryth_Missing,testes_Sertoli_MesGATA2_MesLHX9_Epi_PV_Germ_Immune_Neuro_Endo_CoelEpi_Supp_FLeydig_Missing_Eryth	PLVAP
Ensembl Genes	13289	DNASE1L3	241	3.706790e-3	1.000000e+0	2.888066e-1	9.892693e+0	3.032541e-1	3	7.594644e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_MesLHX9_Sertoli_PV_MesGATA2_Neuro_Immune_Eryth_Germ_CoelEpi_Epi_Missing_FLeydig_Supp,testes_Sertoli_CoelEpi_Endo_MesGATA2_Epi_MesLHX9_Immune_PV_Germ_Neuro_Missing_FLeydig_Supp,testes_Sertoli_MesGATA2_MesLHX9_Epi_Immune_Supp_Germ_Missing_Neuro_Endo_FLeydig_CoelEpi_PV	DNASE1L3
Ensembl Genes	3712	EED	242	3.715421e-3	1.000000e+0	2.882829e-1	9.884408e+0	3.035083e-1	3	7.601009e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_MesLHX9_Immune_Germ_Sertoli_Neuro_PV_Epi_MesGATA2_Eryth_Endo_Missing_Supp_FLeydig,testes_MesLHX9_Germ_Sertoli_MesGATA2_Endo_Immune_Epi_CoelEpi_Supp_FLeydig_Neuro_Missing_Eryth_PV,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_CoelEpi_Epi_Endo_Supp_Neuro_Missing_PV_FLeydig	EED
Ensembl Genes	16735	EVX1	243	3.787108e-3	1.000000e+0	2.926359e-1	6.441008e+0	6.210208e-1	4	1.555274e-4	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Germ_Immune_MesLHX9_CoelEpi_MesGATA2_PV_Epi_Endo_Neuro_FLeydig_Missing_Supp_Eryth,testes_Sertoli_MesGATA2_MesLHX9_Epi_Germ_Immune_PV_Supp_Neuro_Missing_FLeydig_Eryth_Endo_CoelEpi,testes_Sertoli_MesLHX9_Epi_Immune_Germ_PV_MesGATA2_CoelEpi_Neuro_Supp_Missing_FLeydig_Endo_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Germ_Immune_PV_Endo_Epi_CoelEpi_Supp_Neuro_Missing_FLeydig	EVX1
Ensembl Genes	15954	TULP1	244	3.818551e-3	1.000000e+0	2.938563e-1	9.787365e+0	3.065177e-1	3	7.676375e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_PV_Sertoli_Immune_Germ_Epi_Endo_Supp_Neuro_Missing_FLeydig,testes_MesLHX9_Sertoli_PV_MesGATA2_Immune_Endo_Germ_Supp_Epi_CoelEpi_Neuro_Missing_FLeydig,testes_Sertoli_MesLHX9_Germ_Neuro_Supp_Missing_Endo_MesGATA2_Immune_Epi_FLeydig	TULP1
Ensembl Genes	13229	RPL29	245	3.918491e-3	1.000000e+0	3.003163e-1	2.191527e+1	9.126059e-2	2	2.285514e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Sertoli_Germ_CoelEpi_Immune_MesGATA2_PV_Neuro_Epi_Endo_Missing_FLeydig_Supp,testes_Sertoli_MesLHX9_Neuro_Germ_Epi_Eryth_MesGATA2_PV_Endo_Supp_FLeydig_Missing_CoelEpi_Immune	RPL29
Ensembl Genes	8894	CNDP2	246	3.921888e-3	1.000000e+0	2.993548e-1	2.190548e+1	9.130137e-2	2	2.286536e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_Epi_Germ_MesLHX9_Supp_Missing_MesGATA2_Neuro_Endo_FLeydig,testes_Sertoli_Neuro_Immune_MesLHX9_Endo_Supp_MesGATA2_FLeydig_Missing	CNDP2
Ensembl Genes	5339	GPR183	247	4.017253e-3	1.000000e+0	3.053925e-1	9.609875e+0	3.121789e-1	3	7.818154e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_MesLHX9_Immune_MesGATA2_Sertoli_Germ_Neuro_Epi_FLeydig_Supp_Missing_PV,testes_Sertoli_MesGATA2_MesLHX9_Immune_Germ_PV_Missing_Neuro_Supp_Endo_CoelEpi_FLeydig,testes_Sertoli_MesLHX9_Immune_MesGATA2_Epi_Germ_Endo_Missing_FLeydig_Supp_Neuro_Eryth_PV	GPR183
Ensembl Genes	6945	IL21R	248	4.044780e-3	1.000000e+0	3.062453e-1	9.586209e+0	3.129496e-1	3	7.837455e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_Sertoli_Epi_Immune_MesLHX9_Endo_MesGATA2_Germ_Missing_PV_Neuro_FLeydig,testes_Immune_MesLHX9_Sertoli_MesGATA2_Endo_CoelEpi_Germ_PV_Epi_Neuro_Supp_FLeydig_Missing,testes_Sertoli_MesGATA2_Germ_Immune_MesLHX9_Endo_CoelEpi_PV_Missing_Epi_Neuro_FLeydig_Supp_Eryth	IL21R
Ensembl Genes	6656	C1QTNF8	249	4.055321e-3	1.000000e+0	3.058103e-1	2.153077e+1	9.289032e-2	2	2.326329e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Sertoli_MesLHX9_Germ_Immune_Endo_PV_Epi_Missing_Neuro_Supp_FLeydig_Eryth_CoelEpi,testes_MesLHX9_MesGATA2_Sertoli_Germ_Immune_Epi_Supp_CoelEpi_PV_Neuro_Missing_Endo_FLeydig_Eryth	C1QTNF8
Ensembl Genes	3357	FADS2	250	4.059003e-3	1.000000e+0	3.048636e-1	2.152069e+1	9.293381e-2	2	2.327418e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Germ_Neuro_MesGATA2_Missing_Endo_FLeydig_Epi_Immune,testes_Sertoli_Neuro_Immune_CoelEpi_MesGATA2_MesLHX9_Germ_Supp_Missing_FLeydig	FADS2
Ensembl Genes	2330	NODAL	251	4.067063e-3	1.000000e+0	3.042520e-1	2.149868e+1	9.302896e-2	2	2.329801e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_CoelEpi_Missing_PV_Supp_FLeydig_Neuro_Epi_Endo,testes_Sertoli_MesLHX9_PV_Germ_Immune_Neuro_MesGATA2_Endo_Missing_Eryth_FLeydig_Epi_Supp_CoelEpi	NODAL
Ensembl Genes	1743	SLC41A1	252	4.093482e-3	1.000000e+0	3.050131e-1	2.142699e+1	9.334022e-2	2	2.337596e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_Sertoli_MesLHX9_MesGATA2_Immune_Neuro_Supp_Epi_FLeydig_Missing_Germ,testes_Sertoli_MesLHX9_Germ_Endo_Immune_MesGATA2_CoelEpi_Supp_PV_Neuro_Missing_Epi_Eryth_FLeydig	SLC41A1
Ensembl Genes	7163	ADGRG3	253	4.108631e-3	1.000000e+0	3.049319e-1	2.138619e+1	9.351828e-2	2	2.342056e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Sertoli_Immune_Germ_MesGATA2_Epi_Supp_Endo_PV_Neuro_Missing_FLeydig_CoelEpi_Eryth,testes_Sertoli_Immune_Neuro_CoelEpi_MesLHX9_Endo_MesGATA2_Germ_Epi_Supp_PV_Missing_FLeydig	ADGRG3
Ensembl Genes	17770	RPS20	254	4.139386e-3	1.000000e+0	3.060049e-1	9.506479e+0	3.155743e-1	3	7.903187e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Immune_Sertoli_Neuro_Missing_FLeydig_Endo_PV_Eryth_Epi,testes_Sertoli_MesLHX9_MesGATA2_Immune_Epi_Germ_Endo_CoelEpi_PV_Neuro_Supp_Missing_FLeydig_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_CoelEpi_Missing_Endo_Supp_Neuro_FLeydig_Epi_Eryth_PV	RPS20
Ensembl Genes	13176	IP6K1	255	4.166692e-3	1.000000e+0	3.068156e-1	2.123190e+1	9.419790e-2	2	2.359076e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_Neuro_MesLHX9_PV_Germ_MesGATA2_CoelEpi_Missing_FLeydig_Supp_Endo,testes_Sertoli_MesLHX9_Germ_MesGATA2_CoelEpi_Immune_Neuro_FLeydig_Supp_Missing_PV_Endo	IP6K1
Ensembl Genes	11911	C20orf24	256	4.208966e-3	1.000000e+0	3.087178e-1	2.112157e+1	9.468995e-2	2	2.371399e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Sertoli_MesGATA2_Immune_Neuro_Endo_Germ_Epi_PV_Supp_Missing_FLeydig_CoelEpi,testes_Sertoli_MesLHX9_CoelEpi_Germ_MesGATA2_Immune_Missing_PV_Supp_Neuro_FLeydig_Endo_Epi	C20orf24
Ensembl Genes	2376	VCL	257	4.233877e-3	1.000000e+0	3.093366e-1	9.429232e+0	3.181595e-1	3	7.967932e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_MesGATA2_Sertoli_MesLHX9_Immune_Germ_Epi_Endo_Supp_FLeydig_Missing_Neuro,testes_MesGATA2_MesLHX9_Sertoli_Immune_Endo_Neuro_PV_Missing_Supp_FLeydig_CoelEpi,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_Supp_Missing_Neuro_Endo_Eryth_FLeydig_CoelEpi_Epi_PV	VCL
Ensembl Genes	11570	GBX2	258	4.376981e-3	1.000000e+0	3.185526e-1	4.788265e+0	1.044220e+0	5	2.615125e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_Immune_MesGATA2_PV_MesLHX9_Sertoli_Epi_CoelEpi_Germ_Missing_FLeydig_Neuro_Supp,testes_Epi_PV_Sertoli_MesGATA2_Endo_CoelEpi_MesLHX9_Supp_Immune_Missing_Neuro_FLeydig_Eryth,testes_Sertoli_MesGATA2_MesLHX9_Immune_Germ_Epi_CoelEpi_Neuro_Missing_Endo_FLeydig,testes_Sertoli_MesLHX9_Epi_MesGATA2_Germ_Endo_Immune_Eryth_PV_Neuro_CoelEpi_Supp_Missing_FLeydig,testes_Sertoli_MesLHX9_Immune_Neuro_Endo_MesGATA2_Germ_PV_CoelEpi_Epi_Supp_Missing_FLeydig_Eryth	GBX2
Ensembl Genes	17671	RBPMS	259	4.381694e-3	1.000000e+0	3.176644e-1	6.178474e+0	6.474091e-1	4	1.621360e-4	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Sertoli_Endo_Immune_Germ_Epi_PV_Neuro_Supp_Missing_FLeydig_CoelEpi,testes_MesGATA2_PV_MesLHX9_Germ_Immune_Sertoli_Epi_Neuro_Missing_FLeydig_Endo_Supp,testes_MesLHX9_MesGATA2_Sertoli_Germ_Immune_Endo_PV_Epi_Supp_Neuro_FLeydig_Missing_Eryth,testes_MesLHX9_MesGATA2_Sertoli_Germ_PV_Endo_Immune_Neuro_FLeydig_Missing_Epi_Supp	RBPMS
Ensembl Genes	18722	PTGES2	260	4.456324e-3	1.000000e+0	3.218323e-1	2.050778e+1	9.752396e-2	2	2.442373e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Sertoli_MesGATA2_PV_Immune_Endo_Germ_Epi_CoelEpi_Neuro_Missing_Supp_FLeydig_Eryth,testes_Sertoli_MesLHX9_Immune_Germ_MesGATA2_Endo_Supp_Epi_Missing_PV_Neuro_Eryth_FLeydig_CoelEpi	PTGES2
Ensembl Genes	3004	GALNT18	261	4.459465e-3	1.000000e+0	3.208252e-1	6.147434e+0	6.506780e-1	4	1.629547e-4	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Sertoli_MesLHX9_Endo_Germ_Supp_Immune_CoelEpi_Neuro_FLeydig_Missing_Eryth_Epi_PV,testes_Sertoli_MesLHX9_Immune_MesGATA2_Missing_Eryth_Supp_Neuro_Endo_Epi,testes_Sertoli_MesLHX9_MesGATA2_CoelEpi_Germ_Immune_Missing_Epi_Neuro_Endo_Supp_PV_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_PV_Neuro_FLeydig_Epi_Endo_CoelEpi_Missing	GALNT18
Ensembl Genes	8456	TTYH2	262	4.469557e-3	1.000000e+0	3.203239e-1	2.047639e+1	9.767347e-2	2	2.446118e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Supp_Epi_Neuro_FLeydig_Missing_CoelEpi_PV,testes_Sertoli_Germ_MesGATA2_MesLHX9_Neuro_PV_Immune_Missing_Endo_Supp_FLeydig	TTYH2
Ensembl Genes	11434	PRKAG3	263	4.494388e-3	1.000000e+0	3.208788e-1	2.041786e+1	9.795348e-2	2	2.453130e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Germ_MesGATA2_Immune_MesLHX9_CoelEpi_Missing_PV_Neuro_Supp_Epi_Endo_FLeydig,testes_Sertoli_MesLHX9_Immune_Neuro_Missing_FLeydig_Supp_MesGATA2	PRKAG3
Ensembl Genes	9005	GADD45B	264	4.521787e-3	1.000000e+0	3.216121e-1	9.207341e+0	3.258270e-1	3	8.159955e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Endo_Germ_MesLHX9_MesGATA2_Epi_Immune_Neuro_FLeydig_Supp_Missing_CoelEpi,testes_Sertoli_Epi_Immune_Germ_Endo_MesGATA2_MesLHX9_Neuro_Missing_Supp_Eryth_FLeydig,testes_Sertoli_Immune_Neuro_MesGATA2_Endo_Germ_MesLHX9_Epi_Missing_FLeydig_Supp_CoelEpi_PV	GADD45B
